vuln_id,repo,sha,commit_date,year,source
CVE-2017-12631,https://github.com/apache/cxf-fediz,ccdb12b26ff89e0a998a333e84dd84bd713ac76,2017-10-06T15:16:40Z,2017,commit
CVE-2017-12791,https://github.com/saltstack/salt,6366e05d0d70bd709cc4233c3faf32a759d0173a,2017-08-15T18:06:11Z,2017,commit
CVE-2017-12795,https://github.com/openmrs/openmrs-module-htmlformentry,86f35221c8a57cdd7557ce731a56b90db216c8e0,2017-09-06T16:33:33Z,2017,commit
CVE-2017-12852,https://github.com/numpy/numpy,01718a9feb7f949b091e4f95320c1a60116e77a5,2017-08-24T23:24:33Z,2017,commit
CVE-2017-12867,https://github.com/simplesamlphp/simplesamlphp,608f24c2d5afd70c2af050785d2b12f878b33c68,2017-08-07T10:02:04Z,2017,commit
CVE-2017-12871,https://github.com/simplesamlphp/simplesamlphp,77df6a932d46daa35e364925eb73a175010dc904,2017-03-30T08:51:00Z,2017,commit
CVE-2017-13098,https://github.com/bcgit/bc-java,a00b684465b38d722ca9a3543b8af8568e6bad5c,2017-12-12T01:41:43Z,2017,commit
CVE-2017-13309,https://github.com/google/conscrypt,e56958e7dea05c1784317f139e2216e2e707d391,2018-05-10T03:24:15Z,2018,commit
CVE-2017-14063,https://github.com/AsyncHttpClient/async-http-client,eb9e3347e45319be494db24d285a2aee4396f5d3,2017-08-28T08:50:57Z,2017,commit
CVE-2017-14619,https://github.com/thorsten/phpMyFAQ,30b0025e19bd95ba28f4eff4d259671e7bb6bb86,2017-09-14T19:10:24Z,2017,commit
CVE-2017-14949,https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,2017-10-05T18:21:02Z,2017,commit
CVE-2017-15051,https://github.com/nilsteampassnet/teampass,5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,2017-09-30T11:07:36Z,2017,commit
CVE-2017-15052,https://github.com/nilsteampassnet/TeamPass,8f2d51dd6c24f76e4f259d0df22cff9b275f2dd1,2017-09-30T14:56:00Z,2017,commit
CVE-2017-15053,https://github.com/nilsteampassnet/TeamPass,ef32e9c28b6ddc33cee8a25255bc8da54434af3e,2017-10-04T17:14:32Z,2017,commit
CVE-2017-15054,https://github.com/nilsteampassnet/TeamPass,9811c9d453da4bd1101ff7033250d1fbedf101fc,2017-10-02T19:27:30Z,2017,commit
CVE-2017-15055,https://github.com/nilsteampassnet/TeamPass,5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,2017-09-30T11:07:36Z,2017,commit
CVE-2017-15089,https://github.com/infinispan/infinispan,1deadcb1c74ea0337abd5382c0150b000f6b106f,2018-01-16T05:59:01Z,2018,commit
CVE-2017-15095,https://github.com/FasterXML/jackson-databind,ddfddfba6414adbecaff99684ef66eebd3a92e92,2017-08-17T22:12:47Z,2017,commit
CVE-2017-15133,https://github.com/miekg/dns,43913f2f4fbd7dcff930b8a809e709591e4dd79e,2018-01-25T10:36:19Z,2018,commit
CVE-2017-15691,https://github.com/apache/uima-uimaj,39909bf21fd694f4fb792d1de8adc72562ead25e,2017-09-21T15:32:20Z,2017,commit
CVE-2017-15694,https://github.com/apache/geode,b8d26b158cabf91983e40e72221ab135143a26e0,2018-11-26T16:54:25Z,2018,commit
CVE-2017-15695,https://github.com/apache/geode,90f8f6242927c5e16da64f38bba9abf3d450a305,2018-01-10T19:02:42Z,2018,commit
CVE-2017-15703,https://github.com/apache/nifi,9e2c7be7d3c6a380c5f61074d9a5a690b617c3dc,2017-09-22T18:31:38Z,2017,commit
CVE-2017-15709,https://github.com/apache/activemq,5fa0bbd5156f29d97dcf48fd9fdb6a0488a8df1a,2017-12-06T13:41:51Z,2017,commit
CVE-2017-15719,https://github.com/sebfz1/wicket-jquery-ui,3e8cfdcb0f8e6e0cf0da01e74501afb5c9bff0f,2017-12-27T15:52:06Z,2017,commit
CVE-2017-15728,https://github.com/thorsten/phpMyFAQ,2d2a85b59e058869d7cbcfe2d73fed4a282f2e5b,2017-10-10T14:48:34Z,2017,commit
CVE-2017-15729,https://github.com/thorsten/phpMyFAQ,867618110feb836e168435548d6c2cbb7c65eda3,2017-10-08T09:27:18Z,2017,commit
CVE-2017-15730,https://github.com/thorsten/phpMyFAQ,cce47f94375bb0102ab4f210672231dbb854dd0d,2017-09-27T17:31:16Z,2017,commit
CVE-2017-15731,https://github.com/thorsten/phpMyFAQ,fadb9a70b5f7624a6926b8834d5c6001c210f09c,2017-10-02T05:56:00Z,2017,commit
CVE-2017-15733,https://github.com/thorsten/phpMyFAQ,ef5a66df4bcfacc7573322af33ce10c30e0bb896,2017-10-08T09:00:38Z,2017,commit
CVE-2017-15734,https://github.com/thorsten/phpMyFAQ,fa26c52384b010edaf60c525ae5b040f05da9f77,2017-10-01T13:16:52Z,2017,commit
CVE-2017-15735,https://github.com/thorsten/phpMyFAQ,867618110feb836e168435548d6c2cbb7c65eda3,2017-10-08T09:27:18Z,2017,commit
CVE-2017-15808,https://github.com/thorsten/phpMyFAQ,a249b4645fb86f6a9fbe5d2344ab1cbdb906b75c,2017-10-10T17:29:05Z,2017,commit
CVE-2017-15809,https://github.com/thorsten/phpMyFAQ,cb648f0d5690b81647dd5c9efe942ebf6cce7da9,2017-10-10T17:52:30Z,2017,commit
CVE-2017-15879,https://github.com/keystonejs/keystone,4b019b8cfcb7bea6f800609da5d07e8c8abfc80a,2020-12-02T22:30:58Z,2020,commit
CVE-2017-15928,https://github.com/ohler55/ox,e4565dbc167f0d38c3f93243d7a4fcfc391cbfc8,2017-10-27T23:55:42Z,2017,commit
CVE-2017-16003,https://github.com/felixrieseberg/windows-build-tools,9835d33e68f2cb5e4d148e954bb3ed0221d98e90,2016-12-22T17:19:25Z,2016,commit
CVE-2017-16008,https://github.com/i18next/i18next,34e8e13a2b64708a0aed01092e4dbfd0e5013831,2015-10-18T06:19:07Z,2015,commit
CVE-2017-16013,https://github.com/hapijs/hapi,770cc7bad15122f796d938738b7c05b66d2f4b7f,2017-03-31T20:13:26Z,2017,commit
CVE-2017-16014,https://github.com/http-party/node-http-proxy,07c8d2ee6017264c3d4deac9f42ca264a3740b48,2011-09-08T21:36:40Z,2011,commit
CVE-2017-16015,https://github.com/caolan/forms,bc01e534a0ff863dedb2026a50bd03153bbc6a5d,2016-11-16T02:01:48Z,2016,commit
CVE-2017-16016,https://github.com/apostrophecms/sanitize-html,5d205a1005ba0df80e21d8c64a15bb3accdb2403,2016-03-28T15:09:11Z,2016,commit
CVE-2017-16025,https://github.com/hapijs/nes,249ba1755ed6977fbc208463c87364bf884ad655,2017-03-20T18:30:29Z,2017,commit
CVE-2017-16042,https://github.com/tj/node-growl,d71177d5331c9de4658aca62e0ac921f178b0669,2017-07-13T10:34:19Z,2017,commit
CVE-2017-16136,https://github.com/expressjs/method-override,4c58835a61fdf7a8e070d6f8ecd5379a961d0987,2017-09-27T13:34:39Z,2017,commit
CVE-2017-16226,https://github.com/browserify/static-eval,c06f1b8c0a0cd1cc989c025fbb4c5776fc661c2c,2017-10-05T03:47:35Z,2017,commit
CVE-2017-16228,https://github.com/dulwich/dulwich,7116a0cbbda571f7dac863f4b1c00b6e16d6d8d6,2017-10-29T16:25:53Z,2017,commit
CVE-2017-16244,https://github.com/octobercms/october,4a6e0e1e0e2c3facebc17e0db38c5b4d4cb05bd0,2017-10-29T22:00:17Z,2017,commit
CVE-2017-16613,https://github.com/openstack-archive/swauth,70af7986265a3defea054c46efc82d0698917298,2017-11-21T11:01:22Z,2017,commit
CVE-2017-16615,https://github.com/thanethomson/MLAlchemy,bc795757febdcce430d89f9d08f75c32d6989d3c,2017-11-07T11:33:54Z,2017,commit
CVE-2017-16616,https://github.com/Stranger6667/pyanyapi,810db626c18ebc261d5f4299d0f0eac38d5eb3cf,2017-11-07T10:24:18Z,2017,commit
CVE-2017-16618,https://github.com/tadashi-aikawa/owlmixin,5d0575303f6df869a515ced4285f24ba721e0d4e,2017-11-07T13:49:31Z,2017,commit
CVE-2017-16763,https://github.com/bbengfort/confire,8cc86a5ec2327e070f1d576d61bbaadf861597ea,2017-11-11T15:20:25Z,2017,commit
CVE-2017-16764,https://github.com/illagrenan/django-make-app,acd814433d1021aa8783362521b0bd151fdfc9d2,2018-01-06T11:56:09Z,2018,commit
CVE-2017-16876,https://github.com/lepture/mistune,5f06d724bc05580e7f203db2d4a4905fc1127f98,2017-11-20T15:15:09Z,2017,commit
CVE-2017-16880,https://github.com/filp/whoops,c16791d28d1ca3139e398145f0c6565c523c291a,2017-11-17T08:15:51Z,2017,commit
CVE-2017-17042,https://github.com/lsegal/yard,b0217b3e30dc53d057b1682506333335975e62b4,2017-11-23T21:34:33Z,2017,commit
CVE-2017-17485,https://github.com/FasterXML/jackson-databind,2235894210c75f624a3d0cd60bfb0434a20a18bf,2017-12-19T05:41:51Z,2017,commit
CVE-2017-18349,https://github.com/alibaba/fastjson,f5903fa56497c00ed0703ac875b511f9bd5f1d8e,2017-01-20T04:04:59Z,2017,commit
CVE-2017-18367,https://github.com/seccomp/libseccomp-golang,06e7a29f36a34b8cf419aeb87b979ee508e58f9e,2017-04-24T17:34:20Z,2017,commit
CVE-2017-18638,https://github.com/graphite-project/graphite-web,71726a0e41a5263f49b973a7b856505a5b931c1f,2019-10-11T21:53:56Z,2019,commit
CVE-2017-2617,https://github.com/hawtio/hawtio,8cf6848f4d4d4917a4551c9aa49dc00f699eb569,2017-10-04T07:05:35Z,2017,commit
CVE-2017-2638,https://github.com/infinispan/infinispan,f2d54c4ecb75c7264d4160ca7c461135712201a9,2017-03-08T16:11:22Z,2017,commit
CVE-2017-2670,https://github.com/undertow-io/undertow,9bfe9fbbb595d51157b61693f072895f7dbadd1d,2017-06-12T20:50:00Z,2017,commit
CVE-2017-2809,https://github.com/tomoh1r/ansible-vault,3f8f659ef443ab870bb19f95d43543470168ae04,2017-09-13T13:10:47Z,2017,commit
CVE-2017-3154,https://github.com/apache/atlas,0dcfd21bbfaac6f037f46b7aaaab0e5546fd2a7,2017-01-03T17:22:18Z,2017,commit
CVE-2017-3156,https://github.com/apache/cxf.git,555843f,2016-12-30T16:28:39Z,2016,commit
CVE-2017-3159,https://github.com/apache/camel,20e26226107f3133c87d0f5c845e02f824823f69,2016-12-09T13:17:34Z,2016,commit
CVE-2017-3163,https://git-wip-us.apache.org/repos/asf/lucene-solr,3a4f885b18bc963a8326c752bd229497908f1db,,2017,cve_fallback
CVE-2017-3164,https://github.com/apache/lucene-solr,8b54b20fc488ae3e83f4a350a707dc0303ade23,2019-01-15T19:44:57Z,2019,commit
CVE-2017-3166,https://github.com/apache/hadoop,a47d8283b136aab5b9fa4c18e6f51fa799d91a29,2017-03-07T04:40:16Z,2017,commit
CVE-2017-3204,https://github.com/golang/crypto,e4e2799dd7aab89f583e1d898300d96367750991,2017-03-30T15:57:35Z,2017,commit
CVE-2017-3523,https://github.com/mysql/mysql-connector-j,6189e718de5b6c6115aee45dd7a480081c129d68,2017-01-31T23:26:29Z,2017,commit
CVE-2017-3586,https://github.com/mysql/mysql-connector-j,aeba57264966b0fd329cdb8170ba772fd8fd4de2,2017-04-04T13:52:55Z,2017,commit
CVE-2017-4960,https://github.com/cloudfoundry/uaa,5eab756eaf4bb397302f00fbd0273f2470009d38,2017-02-27T17:59:41Z,2017,commit
CVE-2017-4971,https://github.com/spring-projects/spring-webflow,57f2ccb66946943fbf3b3f2165eac1c8eb6b1523,2017-05-31T14:25:00Z,2017,commit
CVE-2017-4995,https://github.com/spring-projects/spring-security,5dee8534cd1b92952d10cc56335b5d5856f48f3b,2017-06-08T04:05:13Z,2017,commit
CVE-2017-5545,https://github.com/libimobiledevice/libplist,7391a506352c009fe044dead7baad9e22dd279ee,2017-01-18T14:44:51Z,2017,commit
CVE-2017-5591,https://github.com/poezio/slixmpp,22664ee7b86c8e010f312b66d12590fb47160ad8,2017-01-27T23:02:27Z,2017,commit
CVE-2017-5637,https://github.com/apache/zookeeper,75411ab34a3d53c43c2d508b12314a9788aa417,2017-11-27T23:10:13Z,2017,commit
CVE-2017-5638,https://gitbox.apache.org/repos/asf/struts.git,352306493971e7d5a756d61780d57a76eb1f519a,,2017,cve_fallback
CVE-2017-5641,https://github.com/apache/flex-blazeds,f861f0993c35e664906609cad275e45a71e2aaf1,2017-02-17T14:42:31Z,2017,commit
CVE-2017-5643,https://github.com/apache/camel.git,2c6964ae94d8f9a9c9a32e5ae5a0b794e8b8d3b,2017-02-24T14:19:52Z,2017,commit
CVE-2017-5645,https://github.com/apache/logging-log4j2,5dcc19215827db29c993d0305ee2b0d8dd05939d,2017-04-02T17:41:20Z,2017,commit
CVE-2017-5653,https://git-wip-us.apache.org/repos/asf/cxf.git,fade9b81dabe27f864ca38e7b40f28fb44d6f165,,2017,cve_fallback
CVE-2017-5929,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,2017-02-07T22:12:51Z,2017,commit
CVE-2017-5934,https://github.com/moinwiki/moin-1.9,70955a8eae091cc88fd9a6e510177e70289ec024,2018-09-09T17:57:01Z,2018,commit
CVE-2017-5936,https://github.com/openstack-archive/nova-lxd,1b76cefb92081efa1e88cd8f330253f857028bd2,2017-01-31T12:06:22Z,2017,commit
CVE-2017-5946,https://github.com/rubyzip/rubyzip,ce4208fdecc2ad079b05d3c49d70fe6ed1d07016,2017-02-08T11:43:14Z,2017,commit
CVE-2017-7233,https://github.com/django/django,5ea48a70afac5e5684b504f09286e7defdd1a81a,2017-04-04T14:42:06Z,2017,commit
CVE-2017-7481,https://github.com/ansible/ansible,ed56f51f185a1ffd7ea57130d260098686fcc7c2,2017-05-08T17:43:46Z,2017,commit
CVE-2017-7525,https://github.com/FasterXML/jackson-databind,60d459cedcf079c6106ae7da2ac562bc32dcabe1,2017-04-13T23:03:24Z,2017,commit
CVE-2017-7536,https://github.com/hibernate/hibernate-validator,0778a5c98b817771a645c6f4ba0b28dd8b5437b,2017-10-19T13:44:48Z,2017,commit
CVE-2017-7540,https://github.com/svenfuchs/safemode,a019520e441dab1a277fa9aeb41e9266783e9533,2017-07-11T12:12:25Z,2017,commit
CVE-2017-7545,https://github.com/kiegroup/jbpm-designer,a143f3b92a6a5a527d929d68c02a0c5d914ab81d,2017-10-10T13:12:32Z,2017,commit
CVE-2017-7561,https://github.com/resteasy/Resteasy,517db971d8f7094124416bf72091fd0b45a1302,2017-08-25T13:16:04Z,2017,commit
CVE-2017-7654,https://github.com/eclipse/mosquitto,51ec5601c2ec523bf2973fdc1eca77335eafb8de,2018-05-02T20:04:39Z,2018,commit
CVE-2017-7656,https://github.com/eclipse/jetty.project,a285deea42fcab60d9edcf994e458c238a348b55,2018-05-16T22:00:53Z,2018,commit
CVE-2017-7657,https://github.com/eclipse/jetty.project,a285deea42fcab60d9edcf994e458c238a348b55,2018-05-16T22:00:53Z,2018,commit
CVE-2017-7658,https://github.com/eclipse/jetty.project,a285deea42fcab60d9edcf994e458c238a348b55,2018-05-16T22:00:53Z,2018,commit
CVE-2017-7660,https://git-wip-us.apache.org/repos/asf/lucene-solr,2f5ecbcf9ed7a3a4fd37b5c55860ad8eace1bea,,2017,cve_fallback
CVE-2017-7661,https://github.com/apache/cxf-fediz.git,acdbe8c213576792dd95d87315bcc181ea61b57f,2016-12-19T13:20:30Z,2016,commit
CVE-2017-7662,https://github.com/apache/cxf-fediz.git,c68e4820816c19241568f4a8fe8600bffb0243cd,2017-04-18T16:22:27Z,2017,commit
CVE-2017-7669,https://github.com/apache/hadoop,bbe3b0857d383c5e4dc4a7ade90a88a3e24338b,2017-06-07T20:37:34Z,2017,commit
CVE-2017-7672,https://github.com/apache/struts.git,931df54ab379bf4eb5a625bf05066b8563c3737b,2016-11-16T06:46:29Z,2016,commit
CVE-2017-7893,https://github.com/saltstack/salt,0a0f46fb1478be5eb2f90882a90390cb35ec43cb,2017-03-20T17:36:01Z,2017,commit
CVE-2017-7957,https://github.com/x-stream/xstream.git,6e546ec366419158b1e393211be6d78ab9604ab,2017-04-03T12:45:36Z,2017,commit
CVE-2017-8028,https://github.com/spring-projects/spring-ldap,08e8ae289bbd1b581986c7238604a147119c1336,2017-10-06T19:25:31Z,2017,commit
CVE-2017-8031,https://github.com/cloudfoundry/uaa,1e2a746968cdac5b53164ca8955646e4257ecc7,2017-10-24T18:18:24Z,2017,commit
CVE-2017-8038,https://github.com/cloudfoundry-incubator/credhub,46ae8627a6887d0c810905585b40845193b9a9f8,2017-07-28T00:27:14Z,2017,commit
CVE-2017-8039,,,,2017,cve_fallback
CVE-2017-8045,https://github.com/spring-projects/spring-amqp,6e9e00bb5bf0aa88444146db3c2eae138cc7b0a,2017-09-06T15:16:26Z,2017,commit
CVE-2017-8046,https://github.com/spring-projects/spring-data-rest,824e51a1304bbc8334ac0b96ffaef588177e6cc,2017-09-08T10:00:30Z,2017,commit
CVE-2017-8109,https://github.com/saltstack/salt,6e34c2b5e5e849302af7ccd00509929c3809c658,2017-04-10T19:03:04Z,2017,commit
CVE-2017-8418,https://github.com/rubocop/rubocop,dcb258fabd5f2624c1ea0e1634763094590c09d7,2017-05-07T13:40:04Z,2017,commit
CVE-2017-8932,https://github.com/golang/go,9294fa2749ffee7edbbb817a0ef9fe633136fa9c,2017-04-19T18:07:31Z,2017,commit
CVE-2017-9096,https://github.com/itext/itext7,930a1c81f8ea4952df540f041befbfa2d6757838,2017-05-24T09:18:43Z,2017,commit
CVE-2017-9735,https://github.com/eclipse/jetty.project,042f325f1cd6e7891d72c7e668f5947b5457dc02,2017-05-16T08:41:08Z,2017,commit
CVE-2017-9787,https://github.com/apache/struts.git,086b63735527d4bb0c1dd0d86a7c0374b825ff2,2017-07-07T09:05:10Z,2017,commit
CVE-2017-9803,https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,2017-08-09T10:46:53Z,2017,commit
CVE-2017-9804,https://gitbox.apache.org/repos/asf/struts.git,3fddfb6eb562d597c935084e9e81d43ed6bcd02,,2017,cve_fallback
CVE-2017-9805,https://gitbox.apache.org/repos/asf/struts.git,19494718865f2fb7da5ea363de3822f87fbda26,,2017,cve_fallback
CVE-2018-1000119,https://github.com/sinatra/sinatra,8aa6c42ef724f93ae309fb7c5668e19ad547eceb,2016-07-26T06:31:31Z,2016,commit
CVE-2018-1000125,https://github.com/inversoft/prime-jwt,0d94dcef0133d699f21d217e922564adbb83a227,2018-01-30T16:38:18Z,2018,commit
CVE-2018-1000129,https://github.com/rhuss/jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,2018-01-24T09:35:53Z,2018,commit
CVE-2018-1000130,https://github.com/rhuss/jolokia,1b360b8889f0ed51165a8d1ac55dd8e0aa2dfd4,2018-02-07T08:53:17Z,2018,commit
CVE-2018-1000134,https://github.com/pingidentity/ldapsdk,8471904a02438c03965d21367890276bc25fa5a6,2018-03-09T17:29:23Z,2018,commit
CVE-2018-1000159,https://github.com/tomato42/tlslite-ng,3674815d1b0f7484454995e2737a352e0a6a93d8,2018-03-27T13:26:18Z,2018,commit
CVE-2018-1000164,https://github.com/benoitc/gunicorn,1e10a02e73c87dfadc394b361af33864d0e59e24,2016-03-19T18:16:59Z,2016,commit
CVE-2018-1000180,https://github.com/bcgit/bc-java,22467b6e8fe19717ecdf201c0cf91bacf04a55ad,2018-04-22T22:14:24Z,2018,commit
CVE-2018-1000531,https://github.com/inversoft/prime-jwt,abb0d479389a2509f939452a6767dc424bb5e6ba,2018-05-02T15:31:18Z,2018,commit
CVE-2018-1000538,https://github.com/minio/minio,9c8b7306f55f2c8c0a5c7cea9a8db9d34be8faa7,2018-05-18T18:27:25Z,2018,commit
CVE-2018-1000548,https://github.com/umlet/umlet,e1c4cc6ae692cc8d1c367460dbf79343e996f9bd,2018-04-06T08:01:15Z,2018,commit
CVE-2018-1000613,https://github.com/bcgit/bc-java,4092ede58da51af9a21e4825fbad0d9a3ef5a223,2018-03-03T03:06:34Z,2018,commit
CVE-2018-1000614,https://github.com/opennetworkinglab/onos,d59f36ce062b31be67221f6b668abaeb54011d49,2018-06-22T07:34:26Z,2018,commit
CVE-2018-1000615,https://github.com/opennetworkinglab/onos,1a783729a1d7e0cd59d59a8dd3a73cdd6ac0f30d,2018-06-27T21:07:37Z,2018,commit
CVE-2018-1000616,https://github.com/opennetworkinglab/onos,af1fa39a53c0016e92c1de246807879c16f507d6,2018-06-26T09:46:49Z,2018,commit
CVE-2018-1000632,https://github.com/dom4j/dom4j,e598eb43d418744c4dbf62f647dd2381c9ce9387,2018-07-01T09:27:15Z,2018,commit
CVE-2018-1000805,https://github.com/paramiko/paramiko,56c96a659658acdbb873aef8809a7b508434dcce,2018-09-19T02:59:16Z,2018,commit
CVE-2018-1000807,https://github.com/pyca/pyopenssl,e73818600065821d588af475b024f4eb518c3509,2017-11-30T12:55:25Z,2017,commit
CVE-2018-1000808,https://github.com/pyca/pyopenssl,e73818600065821d588af475b024f4eb518c3509,2017-11-30T12:55:25Z,2017,commit
CVE-2018-1000809,https://github.com/privacyidea/privacyidea,189312a99b499fe405fd3df5dd03a6b19ba66d46,2018-09-07T09:53:55Z,2018,commit
CVE-2018-1000814,https://github.com/aio-libs/aiohttp-session,1b356f01bbab57d041c9a75bacd72fbbf8524728,2018-10-12T13:00:24Z,2018,commit
CVE-2018-1000820,https://github.com/neo4j-contrib/neo4j-apoc-procedures,45bc09c8bd7f17283e2a7e85ce3f02cb4be4fd1a,2018-10-26T11:34:18Z,2018,commit
CVE-2018-1000844,https://github.com/square/retrofit,97057aaae42e54bfbee8acfa8af7dcf37e812342,2018-04-17T17:59:14Z,2018,commit
CVE-2018-1000850,https://github.com/square/retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,2018-10-23T02:03:02Z,2018,commit
CVE-2018-1000854,https://github.com/esigate/esigate,30cad23a8f282600c9b045e1af09f6f8a65357b1,2018-10-17T11:07:31Z,2018,commit
CVE-2018-1000865,https://github.com/jenkinsci/groovy-sandbox,0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,2018-10-18T00:16:40Z,2018,commit
CVE-2018-1000866,https://github.com/jenkinsci/groovy-sandbox,0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,2018-10-18T00:16:40Z,2018,commit
CVE-2018-1000872,https://github.com/OpenKMIP/PyKMIP,06c960236bcaf6717fc5cf66cf8b5179804c5a05,2018-04-25T03:10:12Z,2018,commit
CVE-2018-1000873,https://github.com/FasterXML/jackson-modules-java8,ba27ce5909dfb49bcaf753ad3e04ecb980010b0b,2018-10-17T02:19:49Z,2018,commit
CVE-2018-1000888,https://github.com/pear/Archive_Tar,59ace120ac5ceb5f0d36e40e48e1884de1badf76,2018-12-20T18:11:37Z,2018,commit
CVE-2018-1002200,https://github.com/codehaus-plexus/plexus-archiver,58bc24e465c0842981692adbf6d75680298989de,2018-05-05T22:31:42Z,2018,commit
CVE-2018-1002201,https://github.com/zeroturnaround/zt-zip,759b72f33bc8f4d69f84f09fcb7f010ad45d6fff,2018-04-26T14:52:37Z,2018,commit
CVE-2018-1002207,https://github.com/mholt/archiver,e4ef56d48eb029648b0e895bb0b6a393ef0829c3,2018-04-17T22:02:35Z,2018,commit
CVE-2018-1002208,https://github.com/icsharpcode/SharpZipLib,5376c2daf1c0e0665398dee765af2047e43146ca,2018-07-01T20:49:55Z,2018,commit
CVE-2018-10092,https://github.com/Dolibarr/dolibarr,5d121b2d3ae2a95abebc9dc31e4782cbc61a1f39,2018-04-18T09:58:36Z,2018,commit
CVE-2018-10094,https://github.com/Dolibarr/dolibarr,7ade4e37f24d6859987bb9f6232f604325633fdd,2018-04-18T10:23:49Z,2018,commit
CVE-2018-10095,https://github.com/Dolibarr/dolibarr,1dc466e1fb687cfe647de4af891720419823ed56,2018-04-18T10:32:19Z,2018,commit
CVE-2018-10188,https://github.com/phpmyadmin/phpmyadmin,c6dd6b56e236a3aff953cee4135ecaa67130e641,2018-04-17T14:59:33Z,2018,commit
CVE-2018-10237,https://github.com/google/guava,f89ece5721b2f637fe754937ff1f3c86d80bb196,2018-04-25T21:47:43Z,2018,commit
CVE-2018-10366,https://github.com/rainlab/user-plugin,098c2bc907443d67e9e18645f850e3de42941d20,2018-04-04T03:56:08Z,2018,commit
CVE-2018-1067,https://github.com/undertow-io/undertow,85d4478e598105fe94ac152d3e11e388374e8b8,2018-04-26T23:40:15Z,2018,commit
CVE-2018-10862,https://github.com/wildfly/wildfly-core,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,2018-06-25T09:06:13Z,2018,commit
CVE-2018-10899,https://github.com/rhuss/jolokia,ec1cebda618e68d12c9b1906820564408cf950e1,2018-07-18T07:49:20Z,2018,commit
CVE-2018-10903,https://github.com/pyca/cryptography,d4378e42937b56f473ddade2667f919ce32208cb,2018-07-17T13:49:03Z,2018,commit
CVE-2018-10936,https://github.com/pgjdbc/pgjdbc,cdeeaca47dc3bc6f727c79a582c9e4123099526e,2018-08-27T15:06:51Z,2018,commit
CVE-2018-1098,https://github.com/etcd-io/etcd,a7e5790c82039945639798ae9a3289fe787f5e56,2018-03-01T04:38:23Z,2018,commit
CVE-2018-1099,https://github.com/etcd-io/etcd,a7e5790c82039945639798ae9a3289fe787f5e56,2018-03-01T04:38:23Z,2018,commit
CVE-2018-11039,https://github.com/spring-projects/spring-framework,dac97f1b7dac3e70ff603fb6fc9f205b95dd6b01,2018-06-11T17:17:00Z,2018,commit
CVE-2018-11040,https://github.com/spring-projects/spring-framework,874859493bbda59739c38c7e52eb3625f247b93,2018-06-08T10:33:27Z,2018,commit
CVE-2018-11041,https://github.com/cloudfoundry/uaa,d17b23fc3bf9b86f111774925afadfced75315c,2018-06-14T23:03:02Z,2018,commit
CVE-2018-11047,https://github.com/cloudfoundry/uaa,bbbba5aec514ad88e7d1e168a2519c80229f02f,2018-07-11T22:10:03Z,2018,commit
CVE-2018-11087,https://github.com/spring-projects/spring-amqp,444b74e95bb299af5e23ebf006fbb45d574fb95,2018-08-28T20:19:38Z,2018,commit
CVE-2018-11093,https://github.com/ckeditor/ckeditor5-link,8cb782eceba10fc481e4021cb5d25b2a85d1b04e,2018-05-22T09:20:22Z,2018,commit
CVE-2018-1114,https://github.com/undertow-io/undertow,882d5884f2614944a0c2ae69bafd9d13bfc5b64,2018-04-24T00:51:35Z,2018,commit
CVE-2018-11248,https://github.com/lingochamp/FileDownloader,b023cc081bbecdd2a9f3549a3ae5c12a9647ed7f,2018-05-17T16:24:36Z,2018,commit
CVE-2018-11307,https://github.com/FasterXML/jackson-databind,051bd5e447fbc9539e12a4fe90eb989dba0c656,2018-05-11T01:26:07Z,2018,commit
CVE-2018-1131,https://github.com/infinispan/infinispan,c630752604332c4cc84fc44dfbb9011a296ab966,2018-05-10T09:47:00Z,2018,commit
CVE-2018-11758,https://github.com/apache/cayenne,6fc896b65ed871be33dcf453cde924bf73cf83db,2018-07-09T08:16:45Z,2018,commit
CVE-2018-11761,https://github.com/apache/tika,4e67928412ad56333d400f3728ecdb59d07d9d63,2018-09-06T12:57:47Z,2018,commit
CVE-2018-11762,https://github.com/apache/tika,a09d853dbed712f644e274b497cce254f3189d57,2018-07-13T21:23:20Z,2018,commit
CVE-2018-11765,https://github.com/apache/hadoop,94b0df839d36cf5d5e927b3642566c67d0689474,2018-03-15T18:57:31Z,2018,commit
CVE-2018-11768,https://github.com/apache/hadoop,eeeea1d75d69d4619955e6b5ab5a7db18ee252b,2018-10-15T10:46:13Z,2018,commit
CVE-2018-11771,https://github.com/apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,2018-08-09T18:39:23Z,2018,commit
CVE-2018-11775,https://github.com/apache/activemq,bde7097fb8173cf871827df7811b3865679b963d,2018-09-04T10:39:05Z,2018,commit
